Year,Category,Statistic,Team,Value
1933,Team Pitching Stats,Complete Games,Chicago,95
1933,Team Pitching Stats,ERA,New York,2.71
1933,Team Pitching Stats,Fewest Hits Allowed,New York,"1,280"
1933,Team Pitching Stats,Fewest Home Runs Allowed,Cincinnati,47
1933,Team Pitching Stats,Fewest Walks Allowed,Cincinnati,257
1933,Team Pitching Stats,Saves,Boston,16
1933,Team Pitching Stats,Shutouts,New York,23
1933,Team Pitching Stats,Strikeouts,St. Louis,635
