Year,Category,Statistic,Player,Team,Value
1924,Individual Pitching Stats,Complete Games,Sloppy Thurston,Chicago,28
1924,Individual Pitching Stats,ERA,Walter Johnson,Washington,2.72
1924,Individual Pitching Stats,Games,Firpo Marberry,Washington,50
1924,Individual Pitching Stats,Saves,Firpo Marberry,Washington,15
1924,Individual Pitching Stats,Shutouts,Walter Johnson,Washington,6
1924,Individual Pitching Stats,Strikeouts,Walter Johnson,Washington,158
1924,Individual Pitching Stats,Winning Percentage,Walter Johnson,Washington,.767
1924,Individual Pitching Stats,Wins,Walter Johnson,Washington,23
