Year,Category,Statistic,Player,Team,Value
1927,Individual Pitching Stats,Complete Games,Ted Lyons,Chicago,30
1927,Individual Pitching Stats,ERA,Wilcy Moore,New York,2.28
1927,Individual Pitching Stats,Games,Garland Braxton,Washington,58
1927,Individual Pitching Stats,Saves,Garland Braxton,Washington,13
1927,Individual Pitching Stats,Shutouts,Hod Lisenbee,Washington,4
1927,Individual Pitching Stats,Strikeouts,Lefty Grove,Philadelphia,174
1927,Individual Pitching Stats,Winning Percentage,Waite Hoyt,New York,.759
1927,Individual Pitching Stats,Wins,Waite Hoyt,New York,22
