Year,Category,Statistic,Player,Team,Value
1931,Individual Pitching Stats,Complete Games,Wes Ferrell,Cleveland,27
1931,Individual Pitching Stats,ERA,Lefty Grove,Philadelphia,2.06
1931,Individual Pitching Stats,Games,Bump Hadley,Washington,55
1931,Individual Pitching Stats,Saves,Wilcy Moore,Boston,10
1931,Individual Pitching Stats,Shutouts,Lefty Grove,Philadelphia,4
1931,Individual Pitching Stats,Strikeouts,Lefty Grove,Philadelphia,175
1931,Individual Pitching Stats,Winning Percentage,Lefty Grove,Philadelphia,.886
1931,Individual Pitching Stats,Wins,Lefty Grove,Philadelphia,31
