Year,Category,Statistic,Player,Team,Value
1980,Individual Pitching Stats,Complete Games,Rick Langford,Oakland,28
1980,Individual Pitching Stats,ERA,Rudy May,New York,2.46
1980,Individual Pitching Stats,Games,Dan Quisenberry,Kansas City,75
1980,Individual Pitching Stats,Saves,Rich Gossage,New York,33
1980,Individual Pitching Stats,Shutouts,Tommy John,New York,6
1980,Individual Pitching Stats,Strikeouts,Len Barker,Cleveland,187
1980,Individual Pitching Stats,Winning Percentage,Steve Stone,Baltimore,.781
1980,Individual Pitching Stats,Wins,Steve Stone,Baltimore,25
