Year,Category,Statistic,Team,Value
1947,Team Pitching Stats,Complete Games,Boston,74
1947,Team Pitching Stats,ERA,St. Louis,3.53
1947,Team Pitching Stats,Fewest Hits Allowed,Brooklyn,"1,299"
1947,Team Pitching Stats,Fewest Home Runs Allowed,Boston,93
1947,Team Pitching Stats,Fewest Walks Allowed,Boston,453
1947,Team Pitching Stats,Saves,Brooklyn,34
1947,Team Pitching Stats,Shutouts,Boston,14
1947,Team Pitching Stats,Strikeouts,St. Louis,642
