Year,Category,Statistic,Player,Team,Value
1950,Individual Pitching Stats,Complete Games,Ned Garver,St. Louis,22
1950,Individual Pitching Stats,Bob Lemon,Cleveland,22,
1950,Individual Pitching Stats,ERA,Early Wynn,Cleveland,3.20
1950,Individual Pitching Stats,Games,Mickey Harris,Washington,53
1950,Individual Pitching Stats,Saves,Mickey Harris,Washington,15
1950,Individual Pitching Stats,Shutouts,Art Houtteman,Detroit,4
1950,Individual Pitching Stats,Strikeouts,Bob Lemon,Cleveland,170
1950,Individual Pitching Stats,Winning Percentage,Vic Raschi,New York,.724
1950,Individual Pitching Stats,Wins,Bob Lemon,Cleveland,23
