year,league,category,text
1899,National League,table_2,Complete Games | Bill Carrick | New York | 40
1899,National League,table_2,ERA | Vic Willis | Boston | 2.50
1899,National League,table_2,Games | Sam Leever | Pittsburgh | 51
1899,National League,table_2,Saves | Sam Leever | Pittsburgh | 3
1899,National League,table_2,Shutouts | Vic Willis | Boston | 5
1899,National League,table_2,Strikeouts | Noodles Hahn | Cincinnati | 145
1899,National League,table_2,Winning Percentage | Jay Hughes | Brooklyn | .824
1899,National League,table_2,Wins | Jay Hughes | Brooklyn | 28
1899,National League,table_5,Complete Games | Chicago | 147
1899,National League,table_5,ERA | Brooklyn | 3.25
1899,National League,table_5,"Fewest Hits Allowed | Boston | 1,273"
1899,National League,table_5,Fewest Home Runs Allowed | Baltimore | 13
1899,National League,table_5,Fewest Walks Allowed | St. Louis | 321
1899,National League,table_5,Saves | Brooklyn | 9
1899,National League,table_5,Shutouts | Philadelphia | 15
1899,National League,table_5,Strikeouts | New York | 397
