year,league,category,text
1901,National League,table_2,Complete Games | Noodles Hahn | Cincinnati | 41
1901,National League,table_2,ERA | Jesse Tannehill | Pittsburgh | 2.18
1901,National League,table_2,Games | Bill Donovan | Brooklyn | 45
1901,National League,table_2,Saves | Bill Donovan | Brooklyn | 3
1901,National League,table_2,Shutouts | Jack Chesbro | Pittsburgh | 6
1901,National League,table_2,Strikeouts | Noodles Hahn | Cincinnati | 239
1901,National League,table_2,Winning Percentage | Jack Chesbro | Pittsburgh | .677
1901,National League,table_2,Wins | Bill Donovan | Brooklyn | 25
1901,National League,table_5,Complete Games | Chicago | 131
1901,National League,table_5,ERA | Pittsburgh | 2.58
1901,National League,table_5,"Fewest Hits Allowed | Boston | 1,196"
1901,National League,table_5,Fewest Home Runs Allowed | Brooklyn | 18
1901,National League,table_5,Fewest Walks Allowed | Pittsburgh | 244
1901,National League,table_5,Saves | Brooklyn | 5
1901,National League,table_5,Shutouts | Philadelphia | 15
1901,National League,table_5,Strikeouts | Chicago | 586
