year,league,category,text
1935,National League,table_2,Complete Games | Dizzy Dean | St. Louis | 29
1935,National League,table_2,ERA | Cy Blanton | Pittsburgh | 2.58
1935,National League,table_2,Games | Orville Jorgens | Philadelphia | 53
1935,National League,table_2,Saves | Dutch Leonard | Pittsburgh | 8
1935,National League,table_2,Shutouts | Cy Blanton | Pittsburgh | 4
1935,National League,table_2,Strikeouts | Dizzy Dean | St. Louis | 190
1935,National League,table_2,Winning Percentage | Bill Lee | Chicago | .769
1935,National League,table_2,Wins | Dizzy Dean | St. Louis | 28
1935,National League,table_5,Complete Games | Chicago | 81
1935,National League,table_5,ERA | Chicago | 3.26
1935,National League,table_5,"Fewest Hits Allowed | Chicago | 1,417"
1935,National League,table_5,Fewest Home Runs Allowed | Pittsburgh | 63
1935,National League,table_5,Fewest Walks Allowed | Pittsburgh | 312
1935,National League,table_5,Saves | Brooklyn | 20
1935,National League,table_5,Shutouts | Pittsburgh | 15
1935,National League,table_5,Strikeouts | St. Louis | 602
