year,league,category,text
1956,National League,table_2,Complete Games | Robin Roberts | Philadelphia | 22
1956,National League,table_2,ERA | Lew Burdette | Milwaukee | 2.70
1956,National League,table_2,Games | Roy Face | Pittsburgh | 68
1956,National League,table_2,Saves | Clem Labine | Brooklyn | 19
1956,National League,table_2,Shutouts | Lew Burdette | Milwaukee | 6
1956,National League,table_2,Strikeouts | Sam Jones | Chicago | 176
1956,National League,table_2,Winning Percentage | Don Newcombe | Brooklyn | .794
1956,National League,table_2,Wins | Don Newcombe | Brooklyn | 27
1956,National League,table_5,Complete Games | Milwaukee | 64
1956,National League,table_5,ERA | Milwaukee | 3.12
1956,National League,table_5,"Fewest Hits Allowed | Brooklyn | 1,251"
1956,National League,table_5,Fewest Home Runs Allowed | Milwaukee | 133
1956,National League,table_5,Fewest Walks Allowed | Philadelphia | 437
1956,National League,table_5,Saves | Brooklyn | 30
1956,National League,table_5,Shutouts | Brooklyn | 12
1956,National League,table_5,Strikeouts | Brooklyn | 772
