year,league,category,text
1900,National League,table_2,Complete Games | Pink Hawley | New York | 34
1900,National League,table_2,ERA | Rube Waddell | Pittsburgh | 2.37
1900,National League,table_2,Games | Bill Carrick | New York | 45
1900,National League,table_2,Saves | Frank Kitson | Brooklyn | 4
1900,National League,table_2,Shutouts | Clark Griffith | Chicago | 4
1900,National League,table_2,Strikeouts | Noodles Hahn | Cincinnati | 132
1900,National League,table_2,Winning Percentage | Joe McGinnity | Brooklyn | .778
1900,National League,table_2,Wins | Joe McGinnity | Brooklyn | 28
1900,National League,table_5,Complete Games | Chicago | 137
1900,National League,table_5,ERA | Pittsburgh | 3.06
1900,National League,table_5,"Fewest Hits Allowed | Pittsburgh | 1,232"
1900,National League,table_5,Fewest Home Runs Allowed | Chicago | 21
1900,National League,table_5,Fewest Walks Allowed | Pittsburgh | 295
1900,National League,table_5,Saves | Brooklyn | 4
1900,National League,table_5,Shutouts | St. Louis | 12
1900,National League,table_5,Strikeouts | Pittsburgh | 415
