year,league,category,text
1962,American League,table_2,Complete Games | Camilo Pascual | Minnesota | 18
1962,American League,table_2,ERA | Hank Aguirre | Detroit | 2.21
1962,American League,table_2,Games | Dick Radatz | Boston | 62
1962,American League,table_2,Saves | Dick Radatz | Boston | 24
1962,American League,table_2,Shutouts | Dick Donovan | Cleveland | 5
1962,American League,table_2,Strikeouts | Camilo Pascual | Minnesota | 206
1962,American League,table_2,Winning Percentage | Ray Herbert | Chicago | .690
1962,American League,table_2,Wins | Ralph Terry | New York | 23
1962,American League,table_5,Complete Games | Minnesota | 53
1962,American League,table_5,ERA | Baltimore | 3.70
1962,American League,table_5,"Fewest Hits Allowed | Baltimore | 1,373"
1962,American League,table_5,Fewest Home Runs Allowed | Los Angeles | 118
1962,American League,table_5,Fewest Walks Allowed | Minnesota | 493
1962,American League,table_5,Saves | Los Angeles | 47
1962,American League,table_5,Shutouts | Los Angeles | 15
1962,American League,table_5,Strikeouts | Minnesota | 948
