year,league,category,text
1995,National League,table_2,Complete Games | Greg Maddux | Atlanta | 10
1995,National League,table_2,ERA | Greg Maddux | Atlanta | 1.63
1995,National League,table_2,Games | Curt Leskanic | Colorado | 76
1995,National League,table_2,Saves | Randy Myers | Chicago | 38
1995,National League,table_2,Shutouts | Hideo Nomo | Los Angeles | 3
1995,National League,table_2,Strikeouts | Hideo Nomo | Los Angeles | 236
1995,National League,table_2,Winning Percentage | Greg Maddux | Atlanta | .905
1995,National League,table_2,Wins | Greg Maddux | Atlanta | 19
1995,National League,table_5,Complete Games | Atlanta | 18
1995,National League,table_5,ERA | Atlanta | 3.44
1995,National League,table_5,"Fewest Hits Allowed | Atlanta | 1,184"
1995,National League,table_5,Fewest Home Runs Allowed | Atlanta | 107
1995,National League,table_5,Fewest Walks Allowed | New York | 401
1995,National League,table_5,Saves | Chicago | 45
1995,National League,table_5,Shutouts | Chicago | 12
1995,National League,table_5,"Strikeouts | Atlanta | 1,087"
