year,league,category,text
1889,National League,table_2,Complete Games | John Clarkson | Boston | 68
1889,National League,table_2,ERA | John Clarkson | Boston | 2.73
1889,National League,table_2,Games | John Clarkson | Boston | 73
1889,National League,table_2,Saves | Bill Bishop | Chicago | 2
1889,National League,table_2,Shutouts | John Clarkson | Boston | 8
1889,National League,table_2,Strikeouts | John Clarkson | Boston | 284
1889,National League,table_2,Winning Percentage | John Clarkson | Boston | .721
1889,National League,table_2,Wins | John Clarkson | Boston | 49
1889,National League,table_5,Complete Games | Cleveland | 132
1889,National League,table_5,ERA | Boston | 3.36
1889,National League,table_5,"Fewest Hits Allowed | New York | 1,073"
1889,National League,table_5,Fewest Home Runs Allowed | Philadelphia | 33
1889,National League,table_5,Fewest Walks Allowed | Pittsburgh | 374
1889,National League,table_5,Saves | Boston | 4
1889,National League,table_5,Shutouts | Boston | 10
1889,National League,table_5,Strikeouts | New York | 558
