year,league,category,text
2014,National League,table_2,Complete Games | Clayton Kershaw | Los Angeles | 6
2014,National League,table_2,ERA | Clayton Kershaw | Los Angeles | 1.77
2014,National League,table_2,Games | Will Smith | Milwaukee | 78
2014,National League,table_2,Saves | Craig Kimbrel | Atlanta | 47
2014,National League,table_2,Shutouts | Henderson Alvarez | Miami | 4
2014,National League,table_2,Strikeouts | Johnny Cueto | Cincinnati | 242
2014,National League,table_2,Winning Percentage | Clayton Kershaw | Los Angeles | .875
2014,National League,table_2,Wins | Clayton Kershaw | Los Angeles | 21
