year,league,category,text
2023,National League,table_2,Complete Games | Sandy Alcantara | Miami Marlins | 3
2023,National League,table_2,ERA | Blake Snell | San Diego Padres | 2.25
2023,National League,table_2,Games | Miguel Castro | Arizona Diamondbacks | 75
2023,National League,table_2,Saves | David Bednar | Pittsburgh Pirates | 39
2023,National League,table_2,Camilo Doval | San Francisco Giants | 39
2023,National League,table_2,Shutouts | Sandy Alcantara | Miami Marlins | 1
2023,National League,table_2,Alex Cobb | San Francisco Giants | 1
2023,National League,table_2,Max Fried | Atlanta Braves | 1
2023,National League,table_2,Zac Gallen | Arizona Diamondbacks | 1
2023,National League,table_2,Mitch Keller | Pittsburgh Pirates | 1
2023,National League,table_2,Michael Lorenzen | Philadelphia Phillies | 1
2023,National League,table_2,Johan Oviedo | Pittsburgh Pirates | 1
2023,National League,table_2,Marcus Stroman | Chicago Cubs | 1
2023,National League,table_2,Logan Webb | San Francisco Giants | 1
2023,National League,table_2,Brandon Woodruff | Milwaukee Brewers | 1
2023,National League,table_2,Strikeouts | Spencer Strider | Atlanta Braves | 281
2023,National League,table_2,Winning Percentage | Spencer Strider | Atlanta Braves | .800
2023,National League,table_2,Wins | Spencer Strider | Atlanta Braves | 20
