year,league,category,text
1979,American League,table_2,Complete Games | Dennis Martinez | Baltimore | 18
1979,American League,table_2,ERA | Ron Guidry | New York | 2.78
1979,American League,table_2,Games | Mike Marshall | Minnesota | 90
1979,American League,table_2,Saves | Mike Marshall | Minnesota | 32
1979,American League,table_2,Shutouts | Dennis Leonard | Kansas City | 5
1979,American League,table_2,Strikeouts | Nolan Ryan | California | 223
1979,American League,table_2,Winning Percentage | Mike Caldwell | Milwaukee | .727
1979,American League,table_2,Wins | Mike Flanagan | Baltimore | 23
1979,American League,table_5,Complete Games | Milwaukee | 61
1979,American League,table_5,ERA | Baltimore | 3.26
1979,American League,table_5,"Fewest Hits Allowed | Baltimore | 1,279"
1979,American League,table_5,Fewest Home Runs Allowed | Chicago | 114
1979,American League,table_5,Fewest Walks Allowed | Milwaukee | 381
1979,American League,table_5,Saves | Texas | 42
1979,American League,table_5,Shutouts | Baltimore | 12
1979,American League,table_5,Strikeouts | California | 820
