year,league,category,text
1880,National League,table_2,Complete Games | Jim McCormick | Cleveland | 72
1880,National League,table_2,ERA | Tim Keefe | Troy | 0.86
1880,National League,table_2,Games | Jim McCormick | Cleveland | 74
1880,National League,table_2,Saves | Lee Richmond | Worcester | 3
1880,National League,table_2,Shutouts | John Ward | Providence | 8
1880,National League,table_2,Strikeouts | Larry Corcoran | Chicago | 268
1880,National League,table_2,Winning Percentage | Fred Goldsmith | Chicago | .875
1880,National League,table_2,Wins | Jim McCormick | Cleveland | 45
1880,National League,table_5,Complete Games | Cleveland | 83
1880,National League,table_5,ERA | Providence | 1.64
1880,National League,table_5,Fewest Hits Allowed | Chicago | 622
1880,National League,table_5,Fewest Home Runs Allowed | Boston | 2
1880,National League,table_5,Fewest Walks Allowed | Providence | 51
1880,National League,table_5,Saves | Worcester | 5
1880,National League,table_5,Shutouts | Providence | 13
1880,National League,table_5,Strikeouts | Chicago | 367
