year,league,category,text
1915,American League,table_2,Complete Games | Walter Johnson | Washington | 35
1915,American League,table_2,ERA | Smoky Joe Wood | Boston | 1.49
1915,American League,table_2,Games | Harry Coveleski | Detroit | 50
1915,American League,table_2,Saves | Carl Mays | Boston | 7
1915,American League,table_2,Shutouts | Walter Johnson | Washington | 7
1915,American League,table_2,Strikeouts | Walter Johnson | Washington | 203
1915,American League,table_2,Winning Percentage | Smoky Joe Wood | Boston | .750
1915,American League,table_2,Wins | Walter Johnson | Washington | 27
1915,American League,table_5,Complete Games | New York | 101
1915,American League,table_5,ERA | Washington | 2.31
1915,American League,table_5,"Fewest Hits Allowed | Washington | 1,161"
1915,American League,table_5,Fewest Home Runs Allowed | Washington | 12
1915,American League,table_5,Fewest Walks Allowed | Chicago | 350
1915,American League,table_5,Saves | Detroit | 20
1915,American League,table_5,Shutouts | Washington | 21
1915,American League,table_5,Strikeouts | Washington | 715
