year,league,category,text
1973,National League,table_2,Complete Games | Steve Carlton | Philadelphia | 18
1973,National League,table_2,ERA | Tom Seaver | New York | 2.08
1973,National League,table_2,Games | Mike Marshall | Los Angeles | 92
1973,National League,table_2,Saves | Mike Marshall | Los Angeles | 31
1973,National League,table_2,Shutouts | Jack Billingham | Cincinnati | 7
1973,National League,table_2,Strikeouts | Tom Seaver | New York | 251
1973,National League,table_2,Winning Percentage | Tommy John | Los Angeles | .696
1973,National League,table_2,Wins | Ron Bryant | San Francisco | 24
1973,National League,table_5,Complete Games | Philadelphia | 49
1973,National League,table_5,ERA | Los Angeles | 3.01
1973,National League,table_5,"Fewest Hits Allowed | Los Angeles | 1,270"
1973,National League,table_5,Fewest Home Runs Allowed | St. Louis | 105
1973,National League,table_5,Fewest Walks Allowed | Chicago | 438
1973,National League,table_5,Saves | Pittsburgh | 44
1973,National League,table_5,Shutouts | Cincinnati | 17
1973,National League,table_5,"Strikeouts | New York | 1,027"
