year,league,category,text
1956,American League,table_2,Complete Games | Bob Lemon | Cleveland | 21
1956,American League,table_2,ERA | Whitey Ford | New York | 2.47
1956,American League,table_2,Games | George Zuverink | Baltimore | 62
1956,American League,table_2,Saves | George Zuverink | Baltimore | 16
1956,American League,table_2,Shutouts | Herb Score | Cleveland | 5
1956,American League,table_2,Strikeouts | Herb Score | Cleveland | 263
1956,American League,table_2,Winning Percentage | Whitey Ford | New York | .760
1956,American League,table_2,Wins | Frank Lary | Detroit | 21
1956,American League,table_5,Complete Games | Cleveland | 67
1956,American League,table_5,ERA | Cleveland | 3.33
1956,American League,table_5,"Fewest Hits Allowed | Cleveland | 1,233"
1956,American League,table_5,Fewest Home Runs Allowed | Baltimore | 99
1956,American League,table_5,Fewest Walks Allowed | Chicago | 524
1956,American League,table_5,Saves | New York | 35
1956,American League,table_5,Shutouts | Cleveland | 17
1956,American League,table_5,Strikeouts | Cleveland | 845
