year,league,category,text
1947,American League,table_2,Complete Games | Hal Newhouser | Detroit | 24
1947,American League,table_2,ERA | Joe Haynes | Chicago | 2.42
1947,American League,table_2,Games | Ed Klieman | Cleveland | 58
1947,American League,table_2,Saves | Ed Klieman | Cleveland | 17
1947,American League,table_2,Shutouts | Bob Feller | Cleveland | 5
1947,American League,table_2,Strikeouts | Bob Feller | Cleveland | 196
1947,American League,table_2,Winning Percentage | Allie Reynolds | New York | .704
1947,American League,table_2,Wins | Bob Feller | Cleveland | 20
1947,American League,table_5,Complete Games | Detroit | 77
1947,American League,table_5,ERA | New York | 3.40
1947,American League,table_5,"Fewest Hits Allowed | New York | 1,221"
1947,American League,table_5,Fewest Home Runs Allowed | Washington | 63
1947,American League,table_5,Fewest Walks Allowed | Detroit | 531
1947,American League,table_5,Saves | Cleveland | 29
1947,American League,table_5,Shutouts | Detroit | 15
1947,American League,table_5,Strikeouts | New York | 691
