year,league,category,text
1935,American League,table_2,Complete Games | Wes Ferrell | Boston | 31
1935,American League,table_2,ERA | Lefty Grove | Boston | 2.70
1935,American League,table_2,Games | Russ Van Atta | New York | 58
1935,American League,table_2,Saves | Jack Knott | St. Louis | 7
1935,American League,table_2,Shutouts | Schoolboy Rowe | Detroit | 6
1935,American League,table_2,Strikeouts | Tommy Bridges | Detroit | 163
1935,American League,table_2,Winning Percentage | Elden Auker | Detroit | .720
1935,American League,table_2,Wins | Wes Ferrell | Boston | 25
1935,American League,table_5,Complete Games | Detroit | 87
1935,American League,table_5,ERA | New York | 3.60
1935,American League,table_5,"Fewest Hits Allowed | New York | 1,276"
1935,American League,table_5,Fewest Home Runs Allowed | Boston | 67
1935,American League,table_5,Fewest Walks Allowed | Cleveland | 457
1935,American League,table_5,Saves | Cleveland | 21
1935,American League,table_5,Shutouts | Detroit | 16
1935,American League,table_5,Strikeouts | New York | 594
