year,league,category,text
1949,American League,table_2,Complete Games | Mel Parnell | Boston | 27
1949,American League,table_2,ERA | Mike Garcia | Cleveland | 2.36
1949,American League,table_2,Games | Joe Page | New York | 60
1949,American League,table_2,Saves | Joe Page | New York | 27
1949,American League,table_2,Shutouts | Ellis Kinder | Boston | 6
1949,American League,table_2,Strikeouts | Virgil Trucks | Detroit | 153
1949,American League,table_2,Winning Percentage | Ellis Kinder | Boston | .793
1949,American League,table_2,Wins | Mel Parnell | Boston | 25
1949,American League,table_5,Complete Games | Philadelphia | 85
1949,American League,table_5,ERA | Cleveland | 3.36
1949,American League,table_5,"Fewest Hits Allowed | New York | 1,231"
1949,American League,table_5,Fewest Home Runs Allowed | Washington | 79
1949,American League,table_5,Fewest Walks Allowed | Cleveland | 611
1949,American League,table_5,Saves | New York | 36
1949,American League,table_5,Shutouts | Detroit | 19
1949,American League,table_5,Strikeouts | New York | 671
