year,league,category,text
1948,American League,table_2,Complete Games | Bob Lemon | Cleveland | 20
1948,American League,table_2,ERA | Gene Bearden | Cleveland | 2.43
1948,American League,table_2,Games | Joe Page | New York | 55
1948,American League,table_2,Saves | Russ Christopher | Cleveland | 17
1948,American League,table_2,Shutouts | Bob Lemon | Cleveland | 10
1948,American League,table_2,Strikeouts | Bob Feller | Cleveland | 164
1948,American League,table_2,Winning Percentage | Jack Kramer | Boston | .783
1948,American League,table_2,Wins | Hal Newhouser | Detroit | 21
1948,American League,table_5,Complete Games | Philadelphia | 74
1948,American League,table_5,ERA | Cleveland | 3.23
1948,American League,table_5,"Fewest Hits Allowed | Cleveland | 1,246"
1948,American League,table_5,Fewest Home Runs Allowed | Washington | 81
1948,American League,table_5,Fewest Walks Allowed | Detroit | 589
1948,American League,table_5,Saves | Cleveland | 30
1948,American League,table_5,Shutouts | Cleveland | 26
1948,American League,table_5,Strikeouts | Detroit | 678
