year,league,category,text
1969,National League,table_2,Complete Games | Bob Gibson | St. Louis | 28
1969,National League,table_2,ERA | Juan Marichal | San Francisco | 2.10
1969,National League,table_2,Games | Wayne Granger | Cincinnati | 90
1969,National League,table_2,Saves | Fred Gladding | Houston | 29
1969,National League,table_2,Shutouts | Juan Marichal | San Francisco | 8
1969,National League,table_2,Strikeouts | Fergie Jenkins | Chicago | 273
1969,National League,table_2,Winning Percentage | Tom Seaver | New York | .781
1969,National League,table_2,Wins | Tom Seaver | New York | 25
1969,National League,table_5,Complete Games | San Francisco | 71
1969,National League,table_5,ERA | St. Louis | 2.94
1969,National League,table_5,"Fewest Hits Allowed | New York | 1,217"
1969,National League,table_5,Fewest Home Runs Allowed | Pittsburgh | 96
1969,National League,table_5,Fewest Walks Allowed | Los Angeles | 420
1969,National League,table_5,Saves | Cincinnati | 44
1969,National League,table_5,Shutouts | New York | 28
1969,National League,table_5,"Strikeouts | Houston | 1,221"
