year,league,category,text
1933,National League,table_2,Complete Games | Lon Warneke | Chicago | 26
1933,National League,table_2,ERA | Carl Hubbell | New York | 1.66
1933,National League,table_2,Games | Dizzy Dean | St. Louis | 48
1933,National League,table_2,Saves | Phil Collins | Philadelphia | 6
1933,National League,table_2,Shutouts | Carl Hubbell | New York | 10
1933,National League,table_2,Strikeouts | Dizzy Dean | St. Louis | 199
1933,National League,table_2,Winning Percentage | Ben Cantwell | Boston | .667
1933,National League,table_2,Wins | Carl Hubbell | New York | 23
1933,National League,table_5,Complete Games | Chicago | 95
1933,National League,table_5,ERA | New York | 2.71
1933,National League,table_5,"Fewest Hits Allowed | New York | 1,280"
1933,National League,table_5,Fewest Home Runs Allowed | Cincinnati | 47
1933,National League,table_5,Fewest Walks Allowed | Cincinnati | 257
1933,National League,table_5,Saves | Boston | 16
1933,National League,table_5,Shutouts | New York | 23
1933,National League,table_5,Strikeouts | St. Louis | 635
