year,league,category,text
1999,National League,table_2,Complete Games | Randy Johnson | Arizona | 12
1999,National League,table_2,ERA | Randy Johnson | Arizona | 2.48
1999,National League,table_2,Games | Steve Kline | Montreal | 82
1999,National League,table_2,Saves | Ugueth Urbina | Montreal | 41
1999,National League,table_2,Shutouts | Andy Ashby | San Diego | 3
1999,National League,table_2,Strikeouts | Randy Johnson | Arizona | 364
1999,National League,table_2,Winning Percentage | Mike Hampton | Houston | .846
1999,National League,table_2,Wins | Mike Hampton | Houston | 22
1999,National League,table_5,Complete Games | Arizona | 16
1999,National League,table_5,ERA | Atlanta | 3.65
1999,National League,table_5,"Fewest Hits Allowed | Cincinnati | 1,309"
1999,National League,table_5,Fewest Home Runs Allowed | Houston | 128
1999,National League,table_5,Fewest Walks Allowed | Houston | 478
1999,National League,table_5,Saves | Cincinnati | 55
1999,National League,table_5,Shutouts | Houston | 5
1999,National League,table_5,"Strikeouts | Houston | 1,204"
