year,league,category,text
1929,American League,table_2,Complete Games | Tommy Thomas | Chicago | 24
1929,American League,table_2,ERA | Lefty Grove | Philadelphia | 2.81
1929,American League,table_2,Games | Firpo Marberry | Washington | 49
1929,American League,table_2,Saves | Firpo Marberry | Washington | 11
1929,American League,table_2,Shutouts | George Blaeholder | St. Louis | 5
1929,American League,table_2,Strikeouts | Lefty Grove | Philadelphia | 170
1929,American League,table_2,Winning Percentage | Lefty Grove | Philadelphia | .769
1929,American League,table_2,Wins | George Earnshaw | Philadelphia | 24
1929,American League,table_5,Complete Games | Boston | 84
1929,American League,table_5,ERA | Philadelphia | 3.44
1929,American League,table_5,"Fewest Hits Allowed | Philadelphia | 1,371"
1929,American League,table_5,Fewest Home Runs Allowed | Washington | 48
1929,American League,table_5,Fewest Walks Allowed | St. Louis | 462
1929,American League,table_5,Saves | Philadelphia | 24
1929,American League,table_5,Shutouts | St. Louis | 15
1929,American League,table_5,Strikeouts | Philadelphia | 573
