year,league,category,text
1887,National League,table_2,Complete Games | John Clarkson | Chicago | 56
1887,National League,table_2,ERA | Dan Casey | Philadelphia | 2.86
1887,National League,table_2,Games | John Clarkson | Chicago | 60
1887,National League,table_2,Saves | Lady Baldwin | Chicago | 1
1887,National League,table_2,Shutouts | Dan Casey | Philadelphia | 4
1887,National League,table_2,Strikeouts | John Clarkson | Chicago | 237
1887,National League,table_2,Winning Percentage | Charlie Getzien | Detroit | .690
1887,National League,table_2,Wins | John Clarkson | Chicago | 38
1887,National League,table_5,Complete Games | Washington | 124
1887,National League,table_5,ERA | Chicago | 3.46
1887,National League,table_5,"Fewest Hits Allowed | New York | 1,096"
1887,National League,table_5,Fewest Home Runs Allowed | New York | 27
1887,National League,table_5,Fewest Walks Allowed | Pittsburgh | 246
1887,National League,table_5,Saves | Chicago | 3
1887,National League,table_5,Shutouts | Philadelphia | 7
1887,National League,table_5,Strikeouts | Chicago | 510
