year,league,category,text
1913,National League,table_2,Complete Games | Lefty Tyler | Boston | 28
1913,National League,table_2,ERA | Christy Mathewson | New York | 2.06
1913,National League,table_2,Games | Larry Cheney | Chicago | 54
1913,National League,table_2,Saves | Larry Cheney | Chicago | 11
1913,National League,table_2,Shutouts | Grover Alexander | Philadelphia | 9
1913,National League,table_2,Strikeouts | Tom Seaton | Philadelphia | 168
1913,National League,table_2,Winning Percentage | Bert Humphries | Chicago | .800
1913,National League,table_2,Wins | Tom Seaton | Philadelphia | 27
1913,National League,table_5,Complete Games | Boston | 105
1913,National League,table_5,ERA | New York | 2.43
1913,National League,table_5,"Fewest Hits Allowed | New York | 1,276"
1913,National League,table_5,Fewest Home Runs Allowed | Pittsburgh | 26
1913,National League,table_5,Fewest Walks Allowed | New York | 315
1913,National League,table_5,Saves | New York | 17
1913,National League,table_5,Shutouts | Philadelphia | 20
1913,National League,table_5,Strikeouts | Philadelphia | 667
