year,league,category,text
1950,American League,table_2,Complete Games | Ned Garver | St. Louis | 22
1950,American League,table_2,Bob Lemon | Cleveland | 22
1950,American League,table_2,ERA | Early Wynn | Cleveland | 3.20
1950,American League,table_2,Games | Mickey Harris | Washington | 53
1950,American League,table_2,Saves | Mickey Harris | Washington | 15
1950,American League,table_2,Shutouts | Art Houtteman | Detroit | 4
1950,American League,table_2,Strikeouts | Bob Lemon | Cleveland | 170
1950,American League,table_2,Winning Percentage | Vic Raschi | New York | .724
1950,American League,table_2,Wins | Bob Lemon | Cleveland | 23
1950,American League,table_5,Complete Games | Detroit | 72
1950,American League,table_5,ERA | Cleveland | 3.76
1950,American League,table_5,"Fewest Hits Allowed | Cleveland | 1,289"
1950,American League,table_5,Fewest Home Runs Allowed | Washington | 99
1950,American League,table_5,Fewest Walks Allowed | Detroit | 553
1950,American League,table_5,Saves | New York | 31
1950,American League,table_5,Shutouts | New York | 12
1950,American League,table_5,Strikeouts | New York | 712
