year,league,category,text
1953,National League,table_2,Complete Games | Robin Roberts | Philadelphia | 33
1953,National League,table_2,ERA | Warren Spahn | Milwaukee | 2.10
1953,National League,table_2,Games | Hoyt Wilhelm | New York | 68
1953,National League,table_2,Saves | Al Brazle | St. Louis | 18
1953,National League,table_2,Shutouts | Harvey Haddix | St. Louis | 6
1953,National League,table_2,Strikeouts | Robin Roberts | Philadelphia | 198
1953,National League,table_2,Winning Percentage | Carl Erskine | Brooklyn | .769
1953,National League,table_2,Wins | Robin Roberts | Philadelphia | 23
1953,National League,table_5,Complete Games | Philadelphia | 76
1953,National League,table_5,ERA | Milwaukee | 3.30
1953,National League,table_5,"Fewest Hits Allowed | Milwaukee | 1,282"
1953,National League,table_5,Fewest Home Runs Allowed | Milwaukee | 107
1953,National League,table_5,Fewest Walks Allowed | Philadelphia | 410
1953,National League,table_5,Saves | St. Louis | 36
1953,National League,table_5,Shutouts | Milwaukee | 14
1953,National League,table_5,Strikeouts | Brooklyn | 817
