year,league,category,text
1926,National League,table_2,Complete Games | Carl Mays | Cincinnati | 24
1926,National League,table_2,ERA | Ray Kremer | Pittsburgh | 2.61
1926,National League,table_2,Games | Jack Scott | New York | 50
1926,National League,table_2,Saves | Chick Davies | New York | 6
1926,National League,table_2,Shutouts | Pete Donohue | Cincinnati | 5
1926,National League,table_2,Strikeouts | Dazzy Vance | Brooklyn | 184
1926,National League,table_2,Winning Percentage | Ray Kremer | Pittsburgh | .769
1926,National League,table_2,Wins | Pete Donohue | Cincinnati | 20
1926,National League,table_5,Complete Games | St. Louis | 90
1926,National League,table_5,ERA | Chicago | 3.26
1926,National League,table_5,"Fewest Hits Allowed | New York | 1,370"
1926,National League,table_5,Fewest Home Runs Allowed | Chicago | 39
1926,National League,table_5,Fewest Walks Allowed | Cincinnati | 324
1926,National League,table_5,Saves | Pittsburgh | 18
1926,National League,table_5,Shutouts | Cincinnati | 14
1926,National League,table_5,Strikeouts | Brooklyn | 517
