year,league,category,text
2016,National League,table_2,Complete Games | Johnny Cueto | San Francisco | 5
2016,National League,table_2,ERA | Kyle Hendricks | Chicago | 2.13
2016,National League,table_2,Games | Brad Hand | San Diego | 82
2016,National League,table_2,Saves | Jeurys Familia | New York | 51
2016,National League,table_2,Shutouts | Clayton Kershaw | Los Angeles | 3
2016,National League,table_2,Strikeouts | Max Scherzer | Washington | 284
2016,National League,table_2,Winning Percentage | Jon Lester | Chicago | .792
2016,National League,table_2,Wins | Max Scherzer | Washington | 20
