year,league,category,text
1987,National League,table_2,Complete Games | Rick Reuschel | San Francisco | 12
1987,National League,table_2,ERA | Nolan Ryan | Houston | 2.76
1987,National League,table_2,Games | Kent Tekulve | Philadelphia | 90
1987,National League,table_2,Saves | Steve Bedrosian | Philadelphia | 40
1987,National League,table_2,Shutouts | Rick Reuschel | San Francisco | 4
1987,National League,table_2,Strikeouts | Nolan Ryan | Houston | 270
1987,National League,table_2,Winning Percentage | Dwight Gooden | New York | .682
1987,National League,table_2,Wins | Rick Sutcliffe | Chicago | 18
1987,National League,table_5,Complete Games | Los Angeles | 29
1987,National League,table_5,ERA | San Francisco | 3.68
1987,National League,table_5,"Fewest Hits Allowed | Houston | 1,363"
1987,National League,table_5,Fewest Home Runs Allowed | St. Louis | 129
1987,National League,table_5,Fewest Walks Allowed | Montreal | 446
1987,National League,table_5,Saves | New York | 51
1987,National League,table_5,Shutouts | Houston | 13
1987,National League,table_5,"Strikeouts | Houston | 1,137"
