year,league,category,text
1997,National League,table_2,Complete Games | Pedro Martinez | Montreal | 13
1997,National League,table_2,ERA | Pedro Martinez | Montreal | 1.90
1997,National League,table_2,Games | Julian Tavarez | San Francisco | 89
1997,National League,table_2,Saves | Jeff Shaw | Cincinnati | 42
1997,National League,table_2,Shutouts | Carlos Perez | Montreal | 5
1997,National League,table_2,Strikeouts | Curt Schilling | Philadelphia | 319
1997,National League,table_2,Winning Percentage | Greg Maddux | Atlanta | .826
1997,National League,table_2,Wins | Denny Neagle | Atlanta | 20
1997,National League,table_5,Complete Games | Montreal | 27
1997,National League,table_5,ERA | Atlanta | 3.18
1997,National League,table_5,"Fewest Hits Allowed | Atlanta | 1,319"
1997,National League,table_5,Fewest Home Runs Allowed | Atlanta | 111
1997,National League,table_5,Fewest Walks Allowed | Atlanta | 450
1997,National League,table_5,Saves | New York | 49
1997,National League,table_5,Shutouts | Atlanta | 17
1997,National League,table_5,"Strikeouts | Los Angeles | 1,232"
