year,league,category,text
1968,American League,table_2,Complete Games | Denny McLain | Detroit | 28
1968,American League,table_2,ERA | Luis Tiant | Cleveland | 1.60
1968,American League,table_2,Games | Wilbur Wood | Chicago | 88
1968,American League,table_2,Saves | Al Worthington | Minnesota | 18
1968,American League,table_2,Shutouts | Luis Tiant | Cleveland | 9
1968,American League,table_2,Strikeouts | Sam McDowell | Cleveland | 283
1968,American League,table_2,Winning Percentage | Denny McLain | Detroit | .838
1968,American League,table_2,Wins | Denny McLain | Detroit | 31
1968,American League,table_5,Complete Games | Detroit | 59
1968,American League,table_5,ERA | Cleveland | 2.66
1968,American League,table_5,"Fewest Hits Allowed | Cleveland | 1,087"
1968,American League,table_5,Fewest Home Runs Allowed | Minnesota | 92
1968,American League,table_5,Fewest Walks Allowed | Minnesota | 414
1968,American League,table_5,Saves | Chicago | 40
1968,American League,table_5,Shutouts | Cleveland | 23
1968,American League,table_5,"Strikeouts | Cleveland | 1,157"
