year,league,category,text
1932,National League,table_2,Complete Games | Red Lucas | Cincinnati | 28
1932,National League,table_2,ERA | Lon Warneke | Chicago | 2.37
1932,National League,table_2,Games | Larry French | Pittsburgh | 47
1932,National League,table_2,Saves | Jack Quinn | Brooklyn | 8
1932,National League,table_2,Shutouts | Dizzy Dean | St. Louis | 4
1932,National League,table_2,Strikeouts | Dizzy Dean | St. Louis | 191
1932,National League,table_2,Winning Percentage | Lon Warneke | Chicago | .786
1932,National League,table_2,Wins | Lon Warneke | Chicago | 22
1932,National League,table_5,Complete Games | Cincinnati | 83
1932,National League,table_5,ERA | Chicago | 3.45
1932,National League,table_5,"Fewest Hits Allowed | Chicago | 1,444"
1932,National League,table_5,Fewest Home Runs Allowed | Boston | 61
1932,National League,table_5,Fewest Walks Allowed | Cincinnati | 276
1932,National League,table_5,Saves | Philadelphia | 17
1932,National League,table_5,Shutouts | St. Louis | 13
1932,National League,table_5,Strikeouts | St. Louis | 681
