year,league,category,text
1992,National League,table_2,Complete Games | Terry Mulholland | Philadelphia | 12
1992,National League,table_2,ERA | Bill Swift | San Francisco | 2.08
1992,National League,table_2,Games | Joe Boever | Houston | 81
1992,National League,table_2,Saves | Lee Smith | St. Louis | 43
1992,National League,table_2,Shutouts | David Cone | New York | 5
1992,National League,table_2,Strikeouts | John Smoltz | Atlanta | 215
1992,National League,table_2,Winning Percentage | Bob Tewksbury | St. Louis | .762
1992,National League,table_2,Wins | Tom Glavine | Atlanta | 20
1992,National League,table_5,Complete Games | Philadelphia | 27
1992,National League,table_5,ERA | Atlanta | 3.14
1992,National League,table_5,"Fewest Hits Allowed | Montreal | 1,296"
1992,National League,table_5,Fewest Home Runs Allowed | Los Angeles | 82
1992,National League,table_5,Fewest Walks Allowed | St. Louis | 400
1992,National League,table_5,Saves | Cincinnati | 55
1992,National League,table_5,Shutouts | Atlanta | 24
1992,National League,table_5,"Strikeouts | Cincinnati | 1,060"
