year,league,category,text
1982,National League,table_2,Complete Games | Steve Carlton | Philadelphia | 19
1982,National League,table_2,ERA | Steve Rogers | Montreal | 2.40
1982,National League,table_2,Games | Kent Tekulve | Pittsburgh | 85
1982,National League,table_2,Saves | Bruce Sutter | St. Louis | 36
1982,National League,table_2,Shutouts | Steve Carlton | Philadelphia | 6
1982,National League,table_2,Strikeouts | Steve Carlton | Philadelphia | 286
1982,National League,table_2,Winning Percentage | Phil Niekro | Atlanta | .810
1982,National League,table_2,Wins | Steve Carlton | Philadelphia | 23
1982,National League,table_5,Complete Games | Philadelphia | 38
1982,National League,table_5,ERA | Los Angeles | 3.26
1982,National League,table_5,"Fewest Hits Allowed | Houston | 1,338"
1982,National League,table_5,Fewest Home Runs Allowed | Los Angeles | 81
1982,National League,table_5,Fewest Walks Allowed | Montreal | 448
1982,National League,table_5,Saves | Atlanta | 51
1982,National League,table_5,Shutouts | Houston | 16
1982,National League,table_5,"Strikeouts | Philadelphia | 1,002"
