year,league,category,text
1951,American League,table_2,Complete Games | Ned Garver | St. Louis | 24
1951,American League,table_2,ERA | Saul Rogovin | Detroit | 2.78
1951,American League,table_2,Games | Ellis Kinder | Boston | 63
1951,American League,table_2,Saves | Ellis Kinder | Boston | 14
1951,American League,table_2,Shutouts | Allie Reynolds | New York | 7
1951,American League,table_2,Strikeouts | Vic Raschi | New York | 164
1951,American League,table_2,Winning Percentage | Bob Feller | Cleveland | .733
1951,American League,table_2,Wins | Bob Feller | Cleveland | 22
1951,American League,table_5,Complete Games | Cleveland | 76
1951,American League,table_5,ERA | Cleveland | 3.39
1951,American League,table_5,"Fewest Hits Allowed | Cleveland | 1,287"
1951,American League,table_5,Fewest Home Runs Allowed | Cleveland | 85
1951,American League,table_5,Fewest Walks Allowed | Chicago | 549
1951,American League,table_5,Saves | Boston | 24
1951,American League,table_5,Shutouts | New York | 24
1951,American League,table_5,Strikeouts | New York | 664
