year,league,category,text
1952,American League,table_2,Complete Games | Bob Lemon | Cleveland | 28
1952,American League,table_2,ERA | Allie Reynolds | New York | 2.06
1952,American League,table_2,Games | Bill Kennedy | Chicago | 47
1952,American League,table_2,Saves | Harry Dorish | Chicago | 11
1952,American League,table_2,Shutouts | Mike Garcia | Cleveland | 6
1952,American League,table_2,Strikeouts | Allie Reynolds | New York | 160
1952,American League,table_2,Winning Percentage | Bobby Shantz | Philadelphia | .774
1952,American League,table_2,Wins | Bobby Shantz | Philadelphia | 24
1952,American League,table_5,Complete Games | Cleveland | 80
1952,American League,table_5,ERA | New York | 3.15
1952,American League,table_5,"Fewest Hits Allowed | New York | 1,240"
1952,American League,table_5,Fewest Home Runs Allowed | Washington | 78
1952,American League,table_5,Fewest Walks Allowed | Philadelphia | 526
1952,American League,table_5,Saves | Chicago | 28
1952,American League,table_5,Shutouts | New York | 21
1952,American League,table_5,Strikeouts | Chicago | 774
