year,league,category,text
1977,National League,table_2,Complete Games | Phil Niekro | Atlanta | 20
1977,National League,table_2,ERA | JohnCandelaria | Pittsburgh | 2.34
1977,National League,table_2,Games | Rollie Fingers | San Diego | 78
1977,National League,table_2,Saves | Rollie Fingers | San Diego | 35
1977,National League,table_2,Shutouts | Tom Seaver | New York | 7
1977,National League,table_2,Strikeouts | Phil Niekro | Atlanta | 262
1977,National League,table_2,Winning Percentage | JohnCandelaria | Pittsburgh | .800
1977,National League,table_2,Wins | Steve Carlton | Philadelphia | 23
1977,National League,table_5,Complete Games | Houston | 37
1977,National League,table_5,ERA | Los Angeles | 3.23
1977,National League,table_5,"Fewest Hits Allowed | New York | 1,378"
1977,National League,table_5,Fewest Home Runs Allowed | Houston | 110
1977,National League,table_5,Fewest Walks Allowed | Los Angeles | 438
1977,National League,table_5,Saves | Philadelphia | 47
1977,National League,table_5,Shutouts | Pittsburgh | 15
1977,National League,table_5,Strikeouts | Chicago | 942
