year,league,category,text
1886,National League,table_2,Complete Games | Tim Keefe | New York | 62
1886,National League,table_2,ERA | Henry Boyle | St. Louis | 1.76
1886,National League,table_2,Games | Tim Keefe | New York | 64
1886,National League,table_2,Saves | Charlie Ferguson | Philadelphia | 2
1886,National League,table_2,Shutouts | Lady Baldwin | Detroit | 7
1886,National League,table_2,Strikeouts | Lady Baldwin | Detroit | 323
1886,National League,table_2,Winning Percentage | Jocko Flynn | Chicago | .793
1886,National League,table_2,Wins | Lady Baldwin | Detroit | 42
1886,National League,table_5,Complete Games | Detroit | 122
1886,National League,table_5,ERA | Philadelphia | 2.45
1886,National League,table_5,Fewest Hits Allowed | Philadelphia | 923
1886,National League,table_5,Fewest Home Runs Allowed | Detroit | 20
1886,National League,table_5,Fewest Walks Allowed | Kansas City | 246
1886,National League,table_5,Saves | Chicago | 3
1886,National League,table_5,Shutouts | Philadelphia | 10
1886,National League,table_5,Strikeouts | Chicago | 647
