year,league,category,text
1955,American League,table_2,Complete Games | Whitey Ford | New York | 18
1955,American League,table_2,ERA | Billy Pierce | Chicago | 1.97
1955,American League,table_2,Games | Ray Narleski | Cleveland | 60
1955,American League,table_2,Saves | Ray Narleski | Cleveland | 19
1955,American League,table_2,Shutouts | Billy Hoeft | Detroit | 7
1955,American League,table_2,Strikeouts | Herb Score | Cleveland | 245
1955,American League,table_2,Winning Percentage | Tommy Byrne | New York | .762
1955,American League,table_2,Wins | Whitey Ford | New York | 18
1955,American League,table_5,Complete Games | Detroit | 66
1955,American League,table_5,ERA | New York | 3.23
1955,American League,table_5,"Fewest Hits Allowed | New York | 1,163"
1955,American League,table_5,Fewest Home Runs Allowed | Washington | 99
1955,American League,table_5,Fewest Walks Allowed | Chicago | 497
1955,American League,table_5,Saves | Cleveland | 36
1955,American League,table_5,Shutouts | Chicago | 20
1955,American League,table_5,Strikeouts | Cleveland | 877
