year,league,category,text
1908,National League,table_2,Complete Games | Christy Mathewson | New York | 34
1908,National League,table_2,ERA | Christy Mathewson | New York | 1.43
1908,National League,table_2,Games | Christy Mathewson | New York | 56
1908,National League,table_2,Saves | Mordecai Brown | Chicago | 5
1908,National League,table_2,Shutouts | Christy Mathewson | New York | 11
1908,National League,table_2,Strikeouts | Christy Mathewson | New York | 259
1908,National League,table_2,Winning Percentage | Ed Reulbach | Chicago | .774
1908,National League,table_2,Wins | Christy Mathewson | New York | 37
1908,National League,table_5,Complete Games | Brooklyn | 118
1908,National League,table_5,ERA | Philadelphia | 2.10
1908,National League,table_5,"Fewest Hits Allowed | Chicago | 1,137"
1908,National League,table_5,Fewest Home Runs Allowed | Philadelphia | 8
1908,National League,table_5,Fewest Walks Allowed | New York | 288
1908,National League,table_5,Saves | New York | 18
1908,National League,table_5,Shutouts | Chicago | 29
1908,National League,table_5,Strikeouts | Chicago | 668
