year,league,category,text
1911,American League,table_2,Complete Games | Walter Johnson | Washington | 36
1911,American League,table_2,ERA | Vean Gregg | Cleveland | 1.80
1911,American League,table_2,Games | Ed Walsh | Chicago | 56
1911,American League,table_2,Saves | Charley Hall | Boston | 4
1911,American League,table_2,Shutouts | Eddie Plank | Philadelphia | 6
1911,American League,table_2,Strikeouts | Ed Walsh | Chicago | 255
1911,American League,table_2,Winning Percentage | Chief Bender | Philadelphia | .773
1911,American League,table_2,Wins | Jack Coombs | Philadelphia | 28
1911,American League,table_5,Complete Games | Detroit | 108
1911,American League,table_5,ERA | Boston | 2.74
1911,American League,table_5,"Fewest Hits Allowed | Boston | 1,309"
1911,American League,table_5,Fewest Home Runs Allowed | Cleveland | 17
1911,American League,table_5,Fewest Walks Allowed | Chicago | 384
1911,American League,table_5,Saves | Philadelphia | 13
1911,American League,table_5,Shutouts | Chicago | 17
1911,American League,table_5,Strikeouts | Chicago | 752
