year,league,category,text
1914,National League,table_2,Complete Games | Grover Alexander | Philadelphia | 32
1914,National League,table_2,ERA | Bill Doak | St. Louis | 1.72
1914,National League,table_2,Games | Larry Cheney | Chicago | 50
1914,National League,table_2,Saves | Red Ames | Cincinnati | 6
1914,National League,table_2,Shutouts | Jeff Tesreau | New York | 8
1914,National League,table_2,Strikeouts | Grover Alexander | Philadelphia | 214
1914,National League,table_2,Winning Percentage | Bill James | Boston | .788
1914,National League,table_2,Wins | Grover Alexander | Philadelphia | 27
1914,National League,table_5,Complete Games | Boston | 104
1914,National League,table_5,ERA | St. Louis | 2.38
1914,National League,table_5,"Fewest Hits Allowed | Chicago | 1,169"
1914,National League,table_5,Fewest Home Runs Allowed | Philadelphia | 26
1914,National League,table_5,Fewest Walks Allowed | New York | 367
1914,National League,table_5,Saves | Cincinnati | 15
1914,National League,table_5,Shutouts | New York | 20
1914,National League,table_5,Strikeouts | Chicago | 651
