year,league,category,text
1915,National League,table_2,Complete Games | Grover Alexander | Philadelphia | 36
1915,National League,table_2,ERA | Grover Alexander | Philadelphia | 1.22
1915,National League,table_2,Games | Tom Hughes | Boston | 50
1915,National League,table_2,Saves | Tom Hughes | Boston | 9
1915,National League,table_2,Shutouts | Grover Alexander | Philadelphia | 12
1915,National League,table_2,Strikeouts | Grover Alexander | Philadelphia | 241
1915,National League,table_2,Winning Percentage | Grover Alexander | Philadelphia | .756
1915,National League,table_2,Wins | Grover Alexander | Philadelphia | 31
1915,National League,table_5,Complete Games | Philadelphia | 98
1915,National League,table_5,ERA | Philadelphia | 2.17
1915,National League,table_5,"Fewest Hits Allowed | Philadelphia | 1,161"
1915,National League,table_5,Fewest Home Runs Allowed | Pittsburgh | 21
1915,National League,table_5,Fewest Walks Allowed | New York | 325
1915,National League,table_5,Saves | Boston | 13
1915,National League,table_5,Shutouts | Philadelphia | 20
1915,National League,table_5,Strikeouts | Chicago | 657
