year,league,category,text
1950,National League,table_2,Complete Games | Vern Bickford | Boston | 27
1950,National League,table_2,ERA | Jim Hearn | St. Louis | 2.49
1950,National League,table_2,Games | Jim Konstanty | Philadelphia | 74
1950,National League,table_2,Saves | Jim Konstanty | Philadelphia | 22
1950,National League,table_2,Shutouts | Jim Hearn | St. Louis | 5
1950,National League,table_2,Strikeouts | Warren Spahn | Boston | 191
1950,National League,table_2,Winning Percentage | Sal Maglie | New York | .818
1950,National League,table_2,Wins | Warren Spahn | Boston | 21
1950,National League,table_5,Complete Games | Boston | 88
1950,National League,table_5,ERA | Philadelphia | 3.50
1950,National League,table_5,"Fewest Hits Allowed | New York | 1,268"
1950,National League,table_5,Fewest Home Runs Allowed | St. Louis | 119
1950,National League,table_5,Fewest Walks Allowed | Philadelphia | 530
1950,National League,table_5,Saves | Philadelphia | 27
1950,National League,table_5,Shutouts | New York | 19
1950,National League,table_5,Strikeouts | Brooklyn | 772
