year,league,category,text
1885,National League,table_2,Complete Games | John Clarkson | Chicago | 68
1885,National League,table_2,ERA | Tim Keefe | New York | 1.58
1885,National League,table_2,Games | John Clarkson | Chicago | 70
1885,National League,table_2,Saves | Fred Pfeffer | Chicago | 2
1885,National League,table_2,Shutouts | John Clarkson | Chicago | 10
1885,National League,table_2,Strikeouts | John Clarkson | Chicago | 308
1885,National League,table_2,Winning Percentage | Mickey Welch | New York | .800
1885,National League,table_2,Wins | John Clarkson | Chicago | 53
1885,National League,table_5,Complete Games | Boston | 111
1885,National League,table_5,ERA | New York | 1.72
1885,National League,table_5,Fewest Hits Allowed | New York | 758
1885,National League,table_5,Fewest Home Runs Allowed | New York | 11
1885,National League,table_5,Fewest Walks Allowed | Boston | 188
1885,National League,table_5,Saves | Chicago | 4
1885,National League,table_5,Shutouts | New York | 16
1885,National League,table_5,Strikeouts | New York | 516
