year,league,category,text
1984,American League,table_2,Complete Games | Charlie Hough | Texas | 17
1984,American League,table_2,ERA | Mike Boddicker | Baltimore | 2.79
1984,American League,table_2,Games | Willie Hernandez | Detroit | 80
1984,American League,table_2,Saves | Dan Quisenberry | Kansas City | 44
1984,American League,table_2,Shutouts | Bob Ojeda | Boston | 5
1984,American League,table_2,Strikeouts | Mark Langston | Seattle | 204
1984,American League,table_2,Winning Percentage | Doyle Alexander | Toronto | .739
1984,American League,table_2,Wins | Mike Boddicker | Baltimore | 20
1984,American League,table_5,Complete Games | Baltimore | 48
1984,American League,table_5,ERA | Detroit | 3.49
1984,American League,table_5,"Fewest Hits Allowed | Detroit | 1,358"
1984,American League,table_5,Fewest Home Runs Allowed | New York | 120
1984,American League,table_5,Fewest Walks Allowed | Kansas City | 433
1984,American League,table_5,Saves | Detroit | 51
1984,American League,table_5,Shutouts | Baltimore | 13
1984,American League,table_5,Strikeouts | New York | 992
