year,league,category,text
1970,National League,table_2,Complete Games | Fergie Jenkins | Chicago | 24
1970,National League,table_2,ERA | Tom Seaver | New York | 2.82
1970,National League,table_2,Games | Ron Herbel | San Diego | 76
1970,National League,table_2,Saves | Wayne Granger | Cincinnati | 35
1970,National League,table_2,Shutouts | Gaylord Perry | San Francisco | 5
1970,National League,table_2,Strikeouts | Tom Seaver | New York | 283
1970,National League,table_2,Winning Percentage | Bob Gibson | St. Louis | .767
1970,National League,table_2,Wins | Bob Gibson | St. Louis | 23
1970,National League,table_5,Complete Games | Chicago | 59
1970,National League,table_5,ERA | New York | 3.45
1970,National League,table_5,"Fewest Hits Allowed | New York | 1,260"
1970,National League,table_5,Fewest Home Runs Allowed | St. Louis | 102
1970,National League,table_5,Fewest Walks Allowed | Chicago | 475
1970,National League,table_5,Saves | Cincinnati | 60
1970,National League,table_5,Shutouts | Los Angeles | 17
1970,National League,table_5,"Strikeouts | New York | 1,064"
