year,league,category,text
1983,American League,table_2,Complete Games | Ron Guidry | New York | 21
1983,American League,table_2,ERA | Rick Honeycutt | Texas | 2.42
1983,American League,table_2,Games | Dan Quisenberry | Kansas City | 69
1983,American League,table_2,Saves | Dan Quisenberry | Kansas City | 45
1983,American League,table_2,Shutouts | Mike Boddicker | Baltimore | 5
1983,American League,table_2,Strikeouts | Jack Morris | Detroit | 232
1983,American League,table_2,Winning Percentage | Richard Dotson | Chicago | .759
1983,American League,table_2,Wins | La Marr Hoyt | Chicago | 24
1983,American League,table_5,Complete Games | New York | 47
1983,American League,table_5,ERA | Texas | 3.31
1983,American League,table_5,"Fewest Hits Allowed | Detroit | 1,318"
1983,American League,table_5,Fewest Home Runs Allowed | Texas | 97
1983,American League,table_5,Fewest Walks Allowed | Chicago | 447
1983,American League,table_5,Saves | Kansas City | 49
1983,American League,table_5,Shutouts | Baltimore | 15
1983,American League,table_5,Strikeouts | Seattle | 910
