year,league,category,text
1936,National League,table_2,Complete Games | Dizzy Dean | St. Louis | 28
1936,National League,table_2,ERA | Carl Hubbell | New York | 2.31
1936,National League,table_2,Games | Dizzy Dean | St. Louis | 51
1936,National League,table_2,Saves | Dizzy Dean | St. Louis | 11
1936,National League,table_2,Shutouts | Cy Blanton | Pittsburgh | 4
1936,National League,table_2,Strikeouts | Van Mungo | Brooklyn | 238
1936,National League,table_2,Winning Percentage | Carl Hubbell | New York | .813
1936,National League,table_2,Wins | Carl Hubbell | New York | 26
1936,National League,table_5,Complete Games | Chicago | 77
1936,National League,table_5,ERA | New York | 3.46
1936,National League,table_5,"Fewest Hits Allowed | Chicago | 1,413"
1936,National League,table_5,Fewest Home Runs Allowed | Cincinnati | 51
1936,National League,table_5,Fewest Walks Allowed | Pittsburgh | 379
1936,National League,table_5,Saves | St. Louis | 24
1936,National League,table_5,Shutouts | Chicago | 18
1936,National League,table_5,Strikeouts | Brooklyn | 651
