year,league,category,text
1980,American League,table_2,Complete Games | Rick Langford | Oakland | 28
1980,American League,table_2,ERA | Rudy May | New York | 2.46
1980,American League,table_2,Games | Dan Quisenberry | Kansas City | 75
1980,American League,table_2,Saves | Rich Gossage | New York | 33
1980,American League,table_2,Shutouts | Tommy John | New York | 6
1980,American League,table_2,Strikeouts | Len Barker | Cleveland | 187
1980,American League,table_2,Winning Percentage | Steve Stone | Baltimore | .781
1980,American League,table_2,Wins | Steve Stone | Baltimore | 25
1980,American League,table_5,Complete Games | Oakland | 94
1980,American League,table_5,ERA | Oakland | 3.46
1980,American League,table_5,"Fewest Hits Allowed | Oakland | 1,347"
1980,American League,table_5,Fewest Home Runs Allowed | New York | 102
1980,American League,table_5,Fewest Walks Allowed | Milwaukee | 420
1980,American League,table_5,Saves | New York | 50
1980,American League,table_5,Shutouts | New York | 15
1980,American League,table_5,Strikeouts | Texas | 890
