year,league,category,text
1908,American League,table_2,Complete Games | Ed Walsh | Chicago | 42
1908,American League,table_2,ERA | Addie Joss | Cleveland | 1.16
1908,American League,table_2,Games | Ed Walsh | Chicago | 66
1908,American League,table_2,Saves | Ed Walsh | Chicago | 6
1908,American League,table_2,Shutouts | Ed Walsh | Chicago | 11
1908,American League,table_2,Strikeouts | Ed Walsh | Chicago | 269
1908,American League,table_2,Winning Percentage | Ed Walsh | Chicago | .727
1908,American League,table_2,Wins | Ed Walsh | Chicago | 40
1908,American League,table_5,Complete Games | Detroit | 119
1908,American League,table_5,ERA | Cleveland | 2.02
1908,American League,table_5,"Fewest Hits Allowed | St. Louis | 1,151"
1908,American League,table_5,Fewest Home Runs Allowed | St. Louis | 7
1908,American League,table_5,Fewest Walks Allowed | Chicago | 284
1908,American League,table_5,Saves | Chicago | 10
1908,American League,table_5,Shutouts | Chicago | 23
1908,American League,table_5,Strikeouts | Philadelphia | 741
