year,league,category,text
1999,American League,table_2,Complete Games | David Wells | Toronto | 7
1999,American League,table_2,ERA | Pedro Martinez | Boston | 2.07
1999,American League,table_2,Games | Buddy Groom | Oakland | 76
1999,American League,table_2,Saves | Mariano Rivera | New York | 45
1999,American League,table_2,Shutouts | Scott Erickson | Baltimore | 3
1999,American League,table_2,Strikeouts | Pedro Martinez | Boston | 313
1999,American League,table_2,Winning Percentage | Pedro Martinez | Boston | .852
1999,American League,table_2,Wins | Pedro Martinez | Boston | 23
1999,American League,table_5,Complete Games | Baltimore | 17
1999,American League,table_5,ERA | Boston | 4.00
1999,American League,table_5,"Fewest Hits Allowed | Boston | 1,396"
1999,American League,table_5,Fewest Home Runs Allowed | New York | 158
1999,American League,table_5,Fewest Walks Allowed | Boston | 469
1999,American League,table_5,Saves | Boston | 50
1999,American League,table_5,Shutouts | Baltimore | 4
1999,American League,table_5,"Strikeouts | Boston | 1,131"
