year,league,category,text
1942,American League,table_2,Complete Games | Tiny Bonham | New York | 22
1942,American League,table_2,ERA | Ted Lyons | Chicago | 2.10
1942,American League,table_2,Games | Joe Haynes | Chicago | 40
1942,American League,table_2,Saves | Johnny Murphy | New York | 11
1942,American League,table_2,Shutouts | Tiny Bonham | New York | 6
1942,American League,table_2,Strikeouts | Tex Hughson | Boston | 113
1942,American League,table_2,Winning Percentage | Tiny Bonham | New York | .808
1942,American League,table_2,Wins | Tex Hughson | Boston | 22
1942,American League,table_5,Complete Games | New York | 88
1942,American League,table_5,ERA | New York | 2.91
1942,American League,table_5,"Fewest Hits Allowed | New York | 1,259"
1942,American League,table_5,Fewest Home Runs Allowed | Washington | 50
1942,American League,table_5,Fewest Walks Allowed | New York | 431
1942,American League,table_5,Saves | Boston | 17
1942,American League,table_5,Shutouts | New York | 18
1942,American League,table_5,Strikeouts | Detroit | 671
