year,league,category,text
2017,American League,table_2,Complete Games | Corey Kluber | Cleveland Indians | 5
2017,American League,table_2,Ervin Santana | Minnesota Twins | 5
2017,American League,table_2,ERA | Corey Kluber | Cleveland Indians | 2.25
2017,American League,table_2,Games | Bryan Shaw | Cleveland Indians | 79
2017,American League,table_2,Saves | Alex Colome | Tampa Bay Rays | 46
2017,American League,table_2,Shutouts | Corey Kluber | Cleveland Indians | 3
2017,American League,table_2,Ervin Santana | Minnesota Twins | 3
2017,American League,table_2,Strikeouts | Chris Sale | Boston Red Sox | 308
2017,American League,table_2,Winning Percentage | Corey Kluber | Cleveland Indians | .818
2017,American League,table_2,Wins | Carlos Carrasco | Cleveland Indians | 18
2017,American League,table_2,Corey Kluber | Cleveland Indians | 18
2017,American League,table_2,Jason Vargas | Kansas City Royals | 18
