year,league,category,text
1993,National League,table_2,Complete Games | Greg Maddux | Atlanta | 8
1993,National League,table_2,ERA | Greg Maddux | Atlanta | 2.36
1993,National League,table_2,Games | Mike Jackson | San Francisco | 81
1993,National League,table_2,Saves | Randy Myers | Chicago | 53
1993,National League,table_2,Shutouts | Pete Harnisch | Houston | 4
1993,National League,table_2,Strikeouts | Jose Rijo | Cincinnati | 227
1993,National League,table_2,Winning Percentage | Mark Portugal | Houston | .818
1993,National League,table_2,Wins | John Burkett | San Francisco | 22
1993,National League,table_5,Complete Games | Philadelphia | 24
1993,National League,table_5,ERA | Atlanta | 3.14
1993,National League,table_5,"Fewest Hits Allowed | Atlanta | 1,297"
1993,National League,table_5,Fewest Home Runs Allowed | Atlanta | 101
1993,National League,table_5,Fewest Walks Allowed | St. Louis | 383
1993,National League,table_5,Saves | Montreal | 61
1993,National League,table_5,Shutouts | Atlanta | 16
1993,National League,table_5,"Strikeouts | Philadelphia | 1,117"
