year,league,category,text
1985,National League,table_2,Complete Games | Dwight Gooden | New York | 16
1985,National League,table_2,ERA | Dwight Gooden | New York | 1.53
1985,National League,table_2,Games | Tim Burke | Montreal | 78
1985,National League,table_2,Saves | Jeff Reardon | Montreal | 41
1985,National League,table_2,Shutouts | John Tudor | St. Louis | 10
1985,National League,table_2,Strikeouts | Dwight Gooden | New York | 268
1985,National League,table_2,Winning Percentage | Orel Hershiser | Los Angeles | .864
1985,National League,table_2,Wins | Dwight Gooden | New York | 24
1985,National League,table_5,Complete Games | St. Louis | 37
1985,National League,table_5,ERA | Los Angeles | 2.96
1985,National League,table_5,"Fewest Hits Allowed | Los Angeles | 1,280"
1985,National League,table_5,Fewest Home Runs Allowed | St. Louis | 98
1985,National League,table_5,Fewest Walks Allowed | San Diego | 443
1985,National League,table_5,Saves | Montreal | 53
1985,National League,table_5,Shutouts | Los Angeles | 21
1985,National League,table_5,"Strikeouts | New York | 1,039"
